segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,mid_lat,mid_long,frame_segments_within_radius
45370,1072220362,,residential,28.4591592,77.1592525,28.4591454,77.1619568,28.4591523,77.16060465,13
46292,1074407193,,residential,28.5252944,77.2571443,28.5251539,77.2577207,28.52522415,77.2574325,73
46780,1074789182,,residential,28.523069,77.2414957,28.522822,77.2417179,28.5229455,77.2416068,60
46973,1075082054,,residential,28.6140481,77.3341611,28.6138829,77.3345037,28.6139655,77.3343324,52
47121,1075280419,,residential,28.5733961,77.1851619,28.5725809,77.183964,28.5729885,77.18456295,22
47348,1075697807,,residential,28.6374943,77.1206627,28.6370457,77.1207008,28.63727,77.12068174999999,87
47747,1076090781,,residential,28.5435101,77.1238471,28.5435182,77.1230879,28.54351415,77.1234675,70
48103,1076469687,,residential,28.561696,77.1870835,28.5620179,77.187093,28.56185695,77.18708825,60
48334,1076569384,,residential,28.6364435,77.1116088,28.6362666,77.1119655,28.63635505,77.11178715,94
48336,1076573206,,residential,28.5559977,77.2966032,28.5558025,77.2955185,28.5559001,77.29606085,45
48711,1079414000,,residential,28.5013062,77.2305293,28.5011665,77.2298414,28.50123635,77.23018535,50
49028,1081980713,,residential,28.6375363,77.0909907,28.6378548,77.0903401,28.63769555,77.0906654,155
49730,1120534767,,residential,28.6435794,77.0918051,28.6432509,77.0916719,28.643415150000003,77.09173849999999,103
50139,1121142014,,residential,28.6368068,77.0929257,28.6369264,77.0932354,28.636866599999998,77.09308055,166
50270,1121146688,,residential,28.6460941,77.1106355,28.6457559,77.1109019,28.645925,77.1107687,98
50851,1121969848,,residential,28.5339389,77.2228655,28.5335452,77.222687,28.53374205,77.22277625,43
51175,1122004980,,residential,28.5741572,77.162448,28.5739127,77.16238,28.574034949999998,77.162414,37
51233,1122015697,,residential,28.5742373,77.1758828,28.5744257,77.1763104,28.5743315,77.1760966,75
51525,1122603063,,residential,28.5532609,77.2460201,28.5531495,77.2455744,28.5532052,77.24579725,55
52064,1149815832,,residential,28.5462874,77.2418234,28.5459113,77.2420234,28.54609935,77.24192339999999,37
52245,1171984924,,residential,28.5408515,77.142928,28.5405794,77.1433988,28.54071545,77.14316339999999,23
52942,1187268504,Fourth Avenue Road,secondary,28.5904773,77.2236309,28.5905971,77.2236119,28.5905372,77.2236214,27
53129,1187766138,,residential,28.5671233,77.2275654,28.5672761,77.2276503,28.5671997,77.22760785,47
53332,1191726474,,residential,28.6328049,77.297921,28.6331705,77.2973782,28.6329877,77.2976496,63
53369,1195173463,Faridabad-Gurgaon Road,primary,28.4666837,77.1140042,28.4675994,77.1083819,28.46714155,77.11119305,3
53416,1201002071,,residential,28.6081912,77.2945539,28.6080591,77.2944004,28.60812515,77.29447715,88
53616,1204091222,,residential,28.4927259,77.2962883,28.4926269,77.2962203,28.4926764,77.2962543,63
54032,1215909934,,residential,28.5453928,77.2020214,28.5453963,77.2021508,28.545394549999997,77.2020861,61
54182,1223688864,,residential,28.5101652,77.1987873,28.5101759,77.1983287,28.510170549999998,77.198558,61
54946,1242144428,,residential,28.516215,77.1063995,28.5165631,77.1064372,28.51638905,77.10641835,27
54960,1242151187,,residential,28.5306406,77.1374316,28.5302496,77.1374208,28.5304451,77.1374262,53
55424,1246236941,,residential,28.5533884,77.1832439,28.5531915,77.1839515,28.55328995,77.1835977,68
56180,1252790268,,residential,28.578464,77.2202368,28.5775899,77.2202542,28.57802695,77.2202455,62
57593,1312784815,Lala Lajpat Rai Path,secondary,28.5845868,77.2409749,28.5838988,77.2407076,28.5842428,77.24084124999999,44
57625,1312986297,Aurobindo Marg Flyover,secondary,28.5823751,77.2123785,28.582224,77.2123384,28.582299550000002,77.21235845,24
58948,1454091862,,unclassified,28.6393268,77.2736043,28.6397978,77.2736148,28.6395623,77.27360955,90
59710,1544004325,,unclassified,28.4407267,77.2314888,28.4391915,77.2267562,28.4399591,77.22912249999999,2
60151,165071963,Road 237,tertiary,28.6498741,77.073486,28.6532421,77.0769212,28.651558100000003,77.07520360000001,32
60611,171674907,,residential,28.7141599,77.0849307,28.7141784,77.0840527,28.71416915,77.0844917,68
60778,171691254,,residential,28.714921,77.0695683,28.7152663,77.0698632,28.71509365,77.06971575,70
61413,171792136,,residential,28.7907866,77.0397457,28.7901534,77.0406218,28.79047,77.04018375,31
61770,172292717,,residential,28.8009973,77.054292,28.8016505,77.0542943,28.8013239,77.05429315,70
61959,172299238,,residential,28.8058081,77.0515126,28.8058197,77.0501808,28.8058139,77.0508467,111
62386,211613044,,residential,28.7390545,77.0222278,28.7389603,77.0270765,28.7390074,77.02465215000001,45
62536,212410267,,residential,28.7300929,77.0249489,28.7334606,77.0239985,28.73177675,77.0244737,55
62732,212410548,,residential,28.6937247,77.0017929,28.6933675,77.0012338,28.6935461,77.00151335,53
62875,212738743,,residential,28.7124278,77.0437681,28.7124285,77.0447705,28.71242815,77.0442693,43
63498,213116757,,residential,28.7993527,77.0389878,28.8007956,77.0390036,28.80007415,77.0389957,60
63523,213116787,,residential,28.7993195,77.0400127,28.7973898,77.0399703,28.79835465,77.0399915,51
63570,213128444,,residential,28.779992,77.0594805,28.7786274,77.0594505,28.7793097,77.0594655,17
64854,422145876,,residential,28.848814,77.0640246,28.8488262,77.0653975,28.8488201,77.06471105,25
65088,422166292,,residential,28.8784167,77.0774946,28.8784637,77.0756964,28.8784402,77.0765955,25
65490,422193202,,residential,28.8046992,76.999404,28.8070947,77.0007883,28.80589695,77.00009614999999,59
65551,422203509,,residential,28.8215696,77.0585901,28.822575,77.0596169,28.822072300000002,77.05910349999999,54
65576,422334064,,residential,28.8054896,76.9395344,28.805324,76.9401643,28.8054068,76.93984935,31
65662,422350567,,residential,28.7736209,76.9600596,28.774753,76.960112,28.77418695,76.9600858,18
65926,422388564,,residential,28.8401361,77.0769338,28.8400472,77.0812268,28.840091649999998,77.0790803,60
66028,422389196,,residential,28.8543575,77.0836113,28.8533834,77.0836594,28.85387045,77.08363535000001,83
66587,422769064,,residential,28.8015691,77.0339056,28.8009739,77.0334447,28.8012715,77.03367515,59
66885,423055587,,residential,28.6676673,76.9523272,28.6661731,76.9522958,28.6669202,76.95231150000001,44
66923,423062571,,residential,28.6685273,76.9778229,28.6685624,76.977073,28.66854485,76.97744795,20
67764,423271164,,residential,28.6527266,77.055677,28.652184,77.055677,28.6524553,77.055677,22
67942,423285759,,residential,28.6628341,77.0655154,28.6636274,77.0655221,28.66323075,77.06551875,77
68215,423300485,,residential,28.6646587,77.0652462,28.665087,77.0652434,28.664872850000002,77.0652448,95
68342,423345656,,residential,28.6485387,77.025658,28.6477064,77.0259342,28.64812255,77.02579610000001,68
68353,423345722,,residential,28.6502088,77.0337624,28.6502038,77.0356524,28.6502063,77.0347074,42
68573,423362214,,residential,28.6678188,77.0708549,28.6677858,77.0735993,28.667802299999998,77.07222709999999,57
69087,423534391,,residential,28.6848064,77.0540111,28.6865682,77.05336,28.685687299999998,77.05368555,95
69260,423534640,,residential,28.6823579,77.0522388,28.6848976,77.0537972,28.68362775,77.05301800000001,77
69407,423564523,,residential,28.68756,77.0494325,28.6873804,77.049371,28.6874702,77.04940174999999,92
69959,423601306,,residential,28.7171123,77.0528386,28.7165248,77.0528227,28.71681855,77.05283065,36
70331,423750094,,residential,28.6985396,77.0709905,28.6981525,77.0700151,28.698346049999998,77.0705028,74
70527,423811373,,residential,28.6925169,77.0489115,28.6936555,77.0492866,28.6930862,77.04909905,90
70738,423863186,,residential,28.703995,76.9807092,28.7039875,76.9805784,28.70399125,76.9806438,75
71042,424013978,,residential,28.650316,77.0623182,28.6494523,77.0622967,28.64988415,77.06230745,92
71204,424054793,,residential,28.6465549,77.0441887,28.6471402,77.0439509,28.64684755,77.0440698,76
71344,665096219,,residential,28.7684122,77.0800075,28.7675572,77.0795318,28.7679847,77.07976965,25
71472,682824641,,residential,28.7059551,77.0595398,28.7067831,77.0582558,28.7063691,77.0588978,67
71639,773584240,Friday Market road,residential,28.7060912,77.0708679,28.7089102,77.0733715,28.707500699999997,77.0721197,64
72183,1050953596,,residential,28.7014015,77.0646783,28.7004011,77.0638954,28.700901299999998,77.06428685,70
72850,1067789178,,residential,28.6918862,77.0595702,28.6915497,77.0593113,28.691717949999997,77.05944075,83
73073,1077968085,,residential,28.6637395,76.9236493,28.6616618,76.9276549,28.662700649999998,76.9256521,8
73398,1078390367,,unclassified,28.8135351,76.9710151,28.8133816,76.9698234,28.813458349999998,76.97041924999999,22
73412,1078394173,,residential,28.7926121,77.0284721,28.7923254,77.0285914,28.792468749999998,77.02853175,51
73476,1078551688,,residential,28.8472541,77.0523757,28.8471828,77.056471,28.84721845,77.05442335000001,2
73875,1078801638,,tertiary,28.7804933,76.955629,28.7805627,76.9554989,28.780528,76.95556395,5
74194,1079356720,,tertiary,28.7886417,76.9752847,28.7866079,76.9756303,28.7876248,76.9754575,35
74410,1079369241,,residential,28.739845,77.0251498,28.7398227,77.026505,28.73983385,77.0258274,38
74440,1079370043,,residential,28.6972114,76.9545851,28.69616,76.9545499,28.6966857,76.9545675,37
75404,1079938897,,residential,28.7908755,77.0440325,28.7907915,77.0439467,28.790833499999998,77.0439896,50
76151,1080286218,,secondary,28.8095589,76.9683912,28.8054635,76.9654756,28.8075112,76.9669334,6
76311,1080501683,Bawana road,primary,28.7584705,77.0644152,28.7564223,77.0689711,28.7574464,77.06669314999999,23
77036,1081319522,,residential,28.7562721,77.0782773,28.7555731,77.0778785,28.755922599999998,77.0780779,41
77336,1081507131,,residential,28.6763516,77.0488679,28.6777956,77.0489042,28.6770736,77.04888605,57
77951,1118711479,,primary,28.7947916,77.0810457,28.7924611,77.0762974,28.79362635,77.07867155,26
78106,1171094351,,residential,28.6632043,77.0485022,28.6632114,77.0488599,28.66320785,77.04868105,57
78268,1214776874,,residential,28.7964367,77.0388848,28.7968615,77.0388758,28.7966491,77.0388803,42
78288,1221667314,,residential,28.651145,77.0550433,28.6515955,77.0553653,28.65137025,77.0552043,24
78546,1255169089,,residential,28.6848214,77.0232462,28.6848236,77.0233563,28.684822500000003,77.02330125,21
78869,1298054174,,trunk,28.8088106,77.0384171,28.8130211,77.036395,28.81091585,77.03740605,4
78916,1306287599,,residential,28.6509146,77.0249489,28.6504489,77.0249423,28.65068175,77.0249456,75
79095,1312020307,,residential,28.6536902,77.0675331,28.6535221,77.0675328,28.65360615,77.06753295,73
79198,1426370110,,residential,28.7087504,77.0742465,28.7089102,77.0733715,28.7088303,77.073809,69
79712,77643349,Wazirpur Flyover,secondary,28.695479,77.1553238,28.6946028,77.1553051,28.6950409,77.15531445,20
80054,77860389,Mahatma Gandhi Marg,primary,28.6683989,77.1364324,28.6692338,77.1374048,28.66881635,77.1369186,54
80133,77885891,,residential,28.6724448,77.1697319,28.6710196,77.169962,28.6717322,77.16984695,64
80348,77967845,,residential,28.6870631,77.1657759,28.6878212,77.1646852,28.68744215,77.16523054999999,90
80368,77967865,,residential,28.6916462,77.1689477,28.6924816,77.1709669,28.6920639,77.1699573,77
81152,78445964,Kela Godam Road,tertiary,28.7199749,77.1604638,28.7204581,77.1592601,28.7202165,77.15986194999999,54
81297,78459558,,residential,28.7153754,77.1600641,28.7145783,77.1602498,28.71497685,77.16015695,54
81369,78459650,,residential,28.7062307,77.1544868,28.7065061,77.1549873,28.7063684,77.15473705,51
81494,78473700,,residential,28.721663,77.1448611,28.7213914,77.1438319,28.7215272,77.1443465,27
81579,78474985,,residential,28.705277,77.1466006,28.7049479,77.1462469,28.70511245,77.14642375,87
81637,78477004,,residential,28.6995309,77.1475982,28.6995833,77.1471505,28.6995571,77.14737435,64
81731,78482665,,residential,28.7170991,77.1415146,28.7164005,77.1407872,28.7167498,77.1411509,75
81745,78482679,,residential,28.7161622,77.1404714,28.7152794,77.1402154,28.7157208,77.1403434,80
82291,78592637,,residential,28.7441427,77.1365712,28.7442063,77.1319752,28.7441745,77.1342732,35
82380,78595538,Sakand Mata Road,residential,28.7142172,77.1341424,28.7115821,77.1317516,28.71289965,77.132947,71
82833,78799605,,tertiary,28.7353047,77.1574939,28.735713,77.1628049,28.735508850000002,77.1601494,20
82915,78887841,,residential,28.7275705,77.0862675,28.7266202,77.0854328,28.72709535,77.08585015,49
83355,171438617,,residential,28.736007,77.0942746,28.7353486,77.0952331,28.735677799999998,77.09475385,42
83698,171501021,,residential,28.6956676,77.1128614,28.6954418,77.1119985,28.695554700000002,77.11242995,60
83828,171501198,Shyam Ji Krishan Verma Marg,tertiary,28.6833108,77.1359253,28.6868675,77.1355253,28.685089150000003,77.13572529999999,105
83894,171510495,,residential,28.7095848,77.1195541,28.708891,77.1189355,28.709237899999998,77.1192448,40
84169,171545887,,residential,28.7028672,77.1305351,28.7022901,77.131433,28.70257865,77.13098405,97
